"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",12.763,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",10.597,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",10.822,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",11.25,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",10.477,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",9.071,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",12.66,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",12.666,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",17.133,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",20.152,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",19.886,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",24.069,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",27.739,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",30.69,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",32.584,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",30.525,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",31.567,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",34.262,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",34.745,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",40.088,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",37.642,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",38.202,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",40.017,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",41.743,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",42.116,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",44.851,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",47.811,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",52.408,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",52.234,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",53.89,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",58.616,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",59.007,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",58.636,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",59.134,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",59.382,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",61.254,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",60.947,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",59.034,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",60.889,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",60.926,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",60.03,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",59.125,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",59.126,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",58.851,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",58.902,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",59.049,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",59.419,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",59.924,
"KOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",60.795,"P"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",91.263,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",90.857,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",91.603,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",92.275,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",92.241,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",92.304,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",92.358,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",88.253,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",88.135,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",88.255,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",88.662,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",92.478,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",92.908,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",92.878,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",93.088,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",92.968,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",92.833,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",92.913,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",91.736,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",92.437,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",92.805,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",92.483,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",92.419,"D"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",89.743,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",81.971,"B"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",82.738,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",83.039,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",82.89,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",83.334,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",83.192,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",82.786,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",84.192,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",87.329,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",85.748,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",84.914,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",83.157,"B"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",82.849,"B"
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",83.091,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",83.476,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",83.659,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",83.608,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",83.952,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",84.076,
"LUX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",84.505,"E"
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",46.823,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",45.217,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",43.758,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",42.689,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",41.509,"B"
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",43.458,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",42.237,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",42.827,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",43.818,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",45.914,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",46.668,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",48.647,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",51.326,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",51.592,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",52.763,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",51.792,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",52.169,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",52.33,"B"
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",51.512,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",50.839,
"MEX","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",50.536,"E"
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",68.56,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",69.151,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",70.321,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",71.925,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",71.985,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",72.477,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",72.77,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",72.373,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",73.193,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",73.632,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",74.29,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",73.647,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",73.732,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",73.255,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",70.683,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",71.202,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",70.612,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",71.952,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",71.197,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",72.797,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",76.356,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",77.319,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",76.429,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",75.377,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",69.904,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",71.159,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",69.25,"B"
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",68.554,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",69.039,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",69.631,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",69.98,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",70.164,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",68.598,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",68.422,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",83.75,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",84.075,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",82.675,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",83.179,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",83.376,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",82.663,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",82.111,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",81.147,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",81.08,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",81.381,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",81.14,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",81.651,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",82.065,
"NLD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",82.68,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",80.333,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",74.857,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",77.284,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",74.037,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",74.05,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",73.656,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",74.823,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",76.287,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",76.917,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",84.385,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",87.997,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",95.181,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",88.042,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",88.612,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",87.014,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",86.973,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",86.297,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",87.236,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",85.618,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",85.821,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",82.411,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",82.243,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",79.034,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",76.633,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",77.513,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",77.169,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",76.681,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",77.289,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",77.034,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",77.482,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",78.016,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",76.422,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",77.898,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",78.338,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",79.632,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",79.678,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",80.069,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",82.395,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",80.857,
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",81.064,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",81.172,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",80.879,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",80.498,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",80.052,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",79.564,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",78.989,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",78.654,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",78.587,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",79.224,"P"
"NZL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",79.528,"E"
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",90.78,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",88.899,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",94.833,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",93.988,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",94.25,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",95.788,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",97.06,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",98.099,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",91.978,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",94.847,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",98.188,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",98.268,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",96.974,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",96.658,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",97.225,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",96.299,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",96.167,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",97.374,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",93.587,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",92.056,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",82.803,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",83.999,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",84.547,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",84.338,"B"
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",84.391,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",83.855,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",83.713,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",80.641,"B"
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",81.341,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",81.587,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",81.682,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",82.8,"B"
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",82.885,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",83.167,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",83.017,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",83.051,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",83.342,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",83.701,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",84.135,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",84.436,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",84.681,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",84.423,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",84.755,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",85.023,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",85.289,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",85.515,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",85.379,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",85.121,
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",85.323,"P"
"NOR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",85.352,"P"
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",90.943,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",87.163,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",84.902,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",76.708,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",72.584,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",73.505,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",73.846,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",69.098,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",68.841,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",70.052,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",68.88,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",71.022,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",70.441,"B"
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",69.156,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",67.739,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",68.675,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",69.24,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",70.075,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",71.667,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",71.652,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",71.68,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",70.873,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",70.041,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",70.658,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",70.659,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",69.744,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",69.321,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",69.288,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",71.494,
"POL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",70.33,"P"
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",56.447,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",58.592,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",58.199,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",58.853,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",61.56,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",57.484,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",64.957,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",68.532,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",65.224,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",67.482,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",62.409,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",61.669,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",53.898,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",50.156,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",49.578,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",53.533,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",51.468,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",50.561,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",53.007,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",52.415,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",64.913,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",62.088,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",58.625,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",62.108,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",62.11,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",61.474,"B"
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",64.094,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",64.409,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",66.026,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",66.496,
